,time,fr_hip_kp,fr_hip_kd,fr_hip_tau,fr_hip_q_r,fr_hip_dq_r,fr_hip_tau_est,fr_hip_q,fr_hip_dq,fr_thigh_kp,fr_thigh_kd,fr_thigh_tau,fr_thigh_q_r,fr_thigh_dq_r,fr_thigh_tau_est,fr_thigh_q,fr_thigh_dq,fr_calf_kp,fr_calf_kd,fr_calf_tau,fr_calf_q_r,fr_calf_dq_r,fr_calf_tau_est,fr_calf_q,fr_calf_dq,fl_hip_kp,fl_hip_kd,fl_hip_tau,fl_hip_q_r,fl_hip_dq_r,fl_hip_tau_est,fl_hip_q,fl_hip_dq,fl_thigh_kp,fl_thigh_kd,fl_thigh_tau,fl_thigh_q_r,fl_thigh_dq_r,fl_thigh_tau_est,fl_thigh_q,fl_thigh_dq,fl_calf_kp,fl_calf_kd,fl_calf_tau,fl_calf_q_r,fl_calf_dq_r,fl_calf_tau_est,fl_calf_q,fl_calf_dq,br_hip_kp,br_hip_kd,br_hip_tau,br_hip_q_r,br_hip_dq_r,br_hip_tau_est,br_hip_q,br_hip_dq,br_thigh_kp,br_thigh_kd,br_thigh_tau,br_thigh_q_r,br_thigh_dq_r,br_thigh_tau_est,br_thigh_q,br_thigh_dq,br_calf_kp,br_calf_kd,br_calf_tau,br_calf_q_r,br_calf_dq_r,br_calf_tau_est,br_calf_q,br_calf_dq,bl_hip_kp,bl_hip_kd,bl_hip_tau,bl_hip_q_r,bl_hip_dq_r,bl_hip_tau_est,bl_hip_q,bl_hip_dq,bl_thigh_kp,bl_thigh_kd,bl_thigh_tau,bl_thigh_q_r,bl_thigh_dq_r,bl_thigh_tau_est,bl_thigh_q,bl_thigh_dq,bl_calf_kp,bl_calf_kd,bl_calf_tau,bl_calf_q_r,bl_calf_dq_r,bl_calf_tau_est,bl_calf_q,bl_calf_dq,fr_foot_x,fr_foot_y,fr_foot_z,fl_foot_x,fl_foot_y,fl_foot_z,br_foot_x,br_foot_y,br_foot_z,bl_foot_x,bl_foot_y,bl_foot_z,robot_x,robot_y,robot_z
764,764,40,1,0,0.189807,0,5.12082,0.0864349,-0.871993,40,1,0,0.801277,0,4.70027,0.594544,3.48797,40,1,0,-1.28802,0,10.6684,-1.52002,-0.827003,40,1,0,0.0450188,0,3.06755,-0.0432289,0.414681,40,1,0,0.909804,0,-3.14176,1.08879,-3.71663,40,1,0,-1.85259,0,-3.4613,-1.56127,-8.28621,40,1,0,-0.0377303,0,-0.247383,0.0249967,-2.38732,40,1,0,0.908809,0,-1.21218,0.984967,-1.75949,40,1,0,-1.71607,0,-7.06484,-1.36815,-6.28239,40,1,0,-0.22079,0,-7.00093,-0.0495821,-0.158896,40,1,0,0.891531,0,9.35107,0.582609,3.09654,40,1,0,-1.03992,0,17.2117,-1.44643,-0.0121321,-0.0644415,-0.0674709,-0.32181,0.0840613,0.0817937,-0.307361,0.0914914,-0.0866951,-0.333357,-0.0576819,0.0786639,-0.331562,10.1123,6.76242,0.310201
765,765,40,1,0,0.189807,0,5.44242,0.0851027,-1.05027,40,1,0,0.801277,0,3.56231,0.605989,4.63513,40,1,0,-1.28802,0,10.6684,-1.52123,-0.845201,40,1,0,0.0450188,0,3.04281,-0.0423508,0.534822,40,1,0,0.909804,0,-3.58705,1.08359,-3.41821,40,1,0,-1.85259,0,-2.22851,-1.58419,-8.60366,40,1,0,-0.0377303,0,-0.123691,0.0215451,-2.33694,40,1,0,0.908809,0,-0.643195,0.979214,-2.09666,40,1,0,-1.71607,0,-6.06913,-1.37833,-7.03054,40,1,0,-0.22079,0,-6.80303,-0.0499454,-0.263536,40,1,0,0.891531,0,9.05421,0.591662,3.3252,40,1,0,-1.03992,0,17.2117,-1.44654,-0.0626824,-0.0610031,-0.0678572,-0.322216,0.0778258,0.08215,-0.305247,0.0874247,-0.0878534,-0.332678,-0.0547336,0.078519,-0.332079,10.1141,6.76418,0.310647
766,766,40,1,0,0.189807,0,5.71454,0.0833164,-1.23629,40,1,0,0.801277,0,3.90865,0.611953,4.12356,40,1,0,-1.28802,0,10.4313,-1.52364,-0.804761,40,1,0,0.0450188,0,2.72121,-0.040292,0.682092,40,1,0,0.909804,0,-4.08182,1.07859,-3.24381,40,1,0,-1.85259,0,-1.8966,-1.5964,-8.54502,40,1,0,-0.0377303,0,-0.0742148,0.0178815,-2.31369,40,1,0,0.908809,0,-0.420551,0.975551,-2.42608,40,1,0,-1.71607,0,-5.40531,-1.38714,-7.51582,40,1,0,-0.22079,0,-6.60512,-0.0506418,-0.418557,40,1,0,0.891531,0,8.78209,0.5969,3.4841,40,1,0,-1.03992,0,17.022,-1.44662,-0.0121321,-0.0594625,-0.0684394,-0.322013,0.0738698,0.0828182,-0.304088,0.0843509,-0.0890802,-0.331869,-0.0530281,0.0782741,-0.332402,10.1141,6.76418,0.310647
767,767,40,1,0,0.189807,0,5.61559,0.0800161,-1.03476,40,1,0,0.801277,0,4.23025,0.617403,3.51122,40,1,0,-1.28802,0,10.4313,-1.52484,-0.752189,40,1,0,0.0450188,0,2.86964,-0.0392323,0.620084,40,1,0,0.909804,0,-3.8097,1.07087,-2.86401,40,1,0,-1.85259,0,-1.70694,-1.60958,-8.44797,40,1,0,-0.0377303,0,0.0,0.0142785,-2.22068,40,1,0,0.908809,0,-0.173168,0.971796,-2.3912,40,1,0,-1.71607,0,-4.97858,-1.40989,-7.57446,40,1,0,-0.22079,0,-6.48143,-0.0515501,-0.546449,40,1,0,0.891531,0,8.78209,0.601987,3.06941,40,1,0,-1.03992,0,16.8323,-1.44668,0.0525723,-0.0579139,-0.0694936,-0.321887,0.0689363,0.0831787,-0.303025,0.0783478,-0.0903018,-0.329695,-0.0513686,0.077959,-0.332727,10.116,6.76513,0.310863
768,768,40,1,0,0.189807,0,5.41768,0.0785325,-0.906873,40,1,0,0.801277,0,4.08182,0.621642,3.3562,40,1,0,-1.28802,0,10.2416,-1.5259,-0.738035,40,1,0,0.0450188,0,2.54804,-0.0379606,0.817736,40,1,0,0.909804,0,-2.74595,1.06521,-3.58873,40,1,0,-1.85259,0,-1.65953,-1.62193,-8.66837,40,1,0,-0.0377303,0,0.0742148,0.00804132,-2.04628,40,1,0,0.908809,0,-0.222645,0.968405,-2.26331,40,1,0,-1.71607,0,-3.65096,-1.42208,-8.12445,40,1,0,-0.22079,0,-6.40722,-0.0533364,-0.577453,40,1,0,0.891531,0,8.88104,0.606407,3.06554,40,1,0,-1.03992,0,16.8323,-1.44665,0.0444843,-0.0567275,-0.0699671,-0.321835,0.0648179,0.0836058,-0.301819,0.0747052,-0.0923641,-0.328176,-0.0499122,0.0773523,-0.333095,10.116,6.76513,0.310863
769,769,40,1,0,0.189807,0,5.24452,0.0773214,-0.709221,40,1,0,0.801277,0,3.4881,0.632784,3.56161,40,1,0,-1.28802,0,10.0046,-1.5269,-0.521679,40,1,0,0.0450188,0,2.0038,-0.0359623,1.24404,40,1,0,0.909804,0,-2.30066,1.059,-3.79026,40,1,0,-1.85259,0,-0.616396,-1.647,-8.61782,40,1,0,-0.0377303,0,0.0742148,0.00483191,-1.97264,40,1,0,0.908809,0,-0.123691,0.961381,-2.03465,40,1,0,-1.71607,0,-3.22422,-1.43561,-7.80497,40,1,0,-0.22079,0,-6.40722,-0.054154,-0.40693,40,1,0,0.891531,0,8.55945,0.615702,3.14693,40,1,0,-1.03992,0,17.022,-1.44662,0.0343742,-0.0533537,-0.0703233,-0.322183,0.0581271,0.0843073,-0.298912,0.0696271,-0.0934211,-0.326993,-0.0468517,0.0770553,-0.333613,10.1182,6.7671,0.31125
770,770,40,1,0,0.189807,0,5.14556,0.0765039,-0.530947,40,1,0,0.801277,0,3.4881,0.637992,3.14693,40,1,0,-1.28802,0,9.86233,-1.52753,-0.410469,40,1,0,0.0450188,0,1.78116,-0.0335703,1.42232,40,1,0,0.909804,0,-1.63273,1.05234,-4.16619,40,1,0,-1.85259,0,-0.047415,-1.66114,-8.20533,40,1,0,-0.0377303,0,0.0742148,0.00168303,-1.78274,40,1,0,0.908809,0,-0.0494766,0.957838,-2.0579,40,1,0,-1.71607,0,-2.79749,-1.44745,-8.26194,40,1,0,-0.22079,0,-6.45669,-0.0549715,-0.426308,40,1,0,0.891531,0,8.36154,0.620759,2.9299,40,1,0,-1.03992,0,16.9746,-1.4466,0.0424623,-0.0518,-0.0705744,-0.322286,0.0534756,0.085071,-0.29725,0.0660575,-0.094452,-0.325674,-0.0451854,0.0767697,-0.33391,10.1209,6.76947,0.311623
771,771,40,1,0,0.206971,0,5.14556,0.0756864,-0.40693,40,1,0,0.807355,0,3.46336,0.643079,2.9919,40,1,0,-1.28947,0,9.48301,-1.52795,-0.0303302,40,1,0,0.054032,0,1.60799,-0.0292104,1.36418,40,1,0,0.658574,0,-1.1627,1.04516,-4.35996,40,1,0,-1.91275,0,0.142245,-1.67392,-8.2397,40,1,0,-0.0648769,0,0.173168,-0.00161722,-1.70523,40,1,0,0.775662,0,-0.0247383,0.954659,-1.91451,40,1,0,-1.78284,0,-1.65953,-1.47581,-8.74925,40,1,0,-0.184814,0,-6.40722,-0.0557889,-0.44181,40,1,0,0.868823,0,8.11416,0.625482,3.04229,40,1,0,-1.11466,0,16.9272,-1.44651,0.0990786,-0.0502544,-0.0708239,-0.322411,0.0489747,0.0864053,-0.295539,0.0593211,-0.0955215,-0.322403,-0.0436152,0.0764841,-0.334198,10.1209,6.76947,0.311623
772,772,40,1,0,0.206971,0,4.89818,0.0750203,-0.120141,40,1,0,0.807355,0,3.26545,0.647499,3.03454,40,1,0,-1.28947,0,9.48301,-1.5278,0.0808805,40,1,0,0.054032,0,1.58325,-0.0270001,1.36418,40,1,0,0.658574,0,-0.56898,1.03853,-4.55762,40,1,0,-1.91275,0,0.663811,-1.68624,-8.15478,40,1,0,-0.0648769,0,0.272121,-0.00391829,-1.74786,40,1,0,0.775662,0,0.0494766,0.951753,-1.79824,40,1,0,-1.78284,0,-1.65953,-1.47581,-8.74925,40,1,0,-0.184814,0,-6.35774,-0.0564551,-0.472814,40,1,0,0.868823,0,7.86677,0.629812,2.9454,40,1,0,-1.11466,0,16.9272,-1.44651,0.0990786,-0.0488333,-0.0710201,-0.32261,0.0447611,0.0870955,-0.293971,0.0583832,-0.0962638,-0.322353,-0.0421885,0.076251,-0.334435,10.1223,6.77067,0.311816
773,773,40,1,0,0.206971,0,4.79923,0.0748689,-0.0968881,40,1,0,0.807355,0,2.74595,0.656946,3.20118,40,1,0,-1.28947,0,9.62525,-1.52758,0.151651,40,1,0,0.054032,0,1.4843,-0.024699,1.44169,40,1,0,0.658574,0,-0.0742148,1.02452,-4.82115,40,1,0,-1.91275,0,0.521565,-1.69744,-8.45201,40,1,0,-0.0648769,0,0.123691,-0.00873244,-1.38356,40,1,0,0.775662,0,0.0247383,0.94924,-1.72848,40,1,0,-1.78284,0,-0.853471,-1.50085,-8.59558,40,1,0,-0.184814,0,-6.08562,-0.0583625,-0.616208,40,1,0,0.868823,0,7.59465,0.633778,3.01128,40,1,0,-1.11466,0,16.7849,-1.44627,0.121321,-0.0458097,-0.0710326,-0.323084,0.0386469,0.0877963,-0.292774,0.0526301,-0.09779,-0.319076,-0.0408434,0.075601,-0.334783,10.1223,6.77067,0.311816
774,774,40,1,0,0.206971,0,5.41768,0.0748387,0.0,40,1,0,0.807355,0,2.77069,0.661457,3.3562,40,1,0,-1.28947,0,9.7675,-1.52717,0.111211,40,1,0,0.054032,0,1.31113,-0.0202785,1.63935,40,1,0,0.658574,0,-7.22358,1.01649,-6.10007,40,1,0,-1.91275,0,0.047415,-1.72044,-7.99099,40,1,0,-0.0648769,0,-0.470027,-0.0107005,-1.2983,40,1,0,0.775662,0,-3.78496,0.943578,-2.24393,40,1,0,-1.78284,0,-0.521565,-1.5166,-9.002,40,1,0,-0.184814,0,-4.89818,-0.0593617,-0.558075,40,1,0,0.868823,0,6.55564,0.642801,3.02678,40,1,0,-1.11466,0,14.4142,-1.44621,0.0262862,-0.0443185,-0.0710218,-0.323356,0.0322431,0.089152,-0.289307,0.0477588,-0.0984001,-0.317236,-0.0378559,0.0752448,-0.335224,10.125,6.77249,0.312222
775,775,40,1,0,0.206971,0,5.51664,0.0748387,0.0503818,40,1,0,0.807355,0,2.54804,0.667361,3.1663,40,1,0,-1.28947,0,9.86233,-1.52701,0.0869465,40,1,0,0.054032,0,1.31113,-0.0202785,1.63935,40,1,0,0.658574,0,-5.09609,1.00229,-8.22386,40,1,0,-1.91275,0,0.047415,-1.73444,-7.8353,40,1,0,-0.0648769,0,-0.643195,-0.0130621,-1.27117,40,1,0,0.775662,0,-2.62226,0.937522,-3.46859,40,1,0,-1.78284,0,-1.32762,-1.52754,-9.41853,40,1,0,-0.184814,0,-4.89818,-0.0600278,-0.282913,40,1,0,0.868823,0,6.38248,0.647706,2.69736,40,1,0,-1.11466,0,14.3668,-1.44632,-0.0647044,-0.0424216,-0.0710006,-0.323639,0.0257491,0.0891866,-0.287602,0.0437308,-0.0991346,-0.315896,-0.0362538,0.0750117,-0.335437,10.1274,6.77395,0.312631
776,776,40,1,0,0.206971,0,5.76402,0.0741725,-0.271287,40,1,0,0.807355,0,2.35014,0.672236,3.46084,40,1,0,-1.28947,0,9.86233,-1.52694,0.0626824,40,1,0,0.054032,0,0.643195,-0.01389,1.97264,40,1,0,0.658574,0,-6.03614,0.980885,-7.39062,40,1,0,-1.91275,0,0.142245,-1.74573,-7.63107,40,1,0,-0.0648769,0,-0.667934,-0.0152421,-1.38356,40,1,0,0.775662,0,-1.60799,0.930801,-4.5925,40,1,0,-1.78284,0,-0.853471,-1.55623,-8.36304,40,1,0,-0.184814,0,-4.82397,-0.0605122,-0.25966,40,1,0,0.868823,0,6.15983,0.652126,2.80975,40,1,0,-1.11466,0,13.94,-1.44687,-0.125365,-0.0408642,-0.0712003,-0.323805,0.0177428,0.0910402,-0.285724,0.0361942,-0.0997697,-0.312181,-0.0348823,0.0748451,-0.33554,10.1274,6.77395,0.312631
777,777,40,1,0,0.206971,0,5.83823,0.0737487,-0.263536,40,1,0,0.807355,0,1.88011,0.681592,3.42209,40,1,0,-1.28947,0,9.95716,-1.52694,-0.00808805,40,1,0,0.054032,0,0.371074,-0.010408,2.28268,40,1,0,0.658574,0,-6.25879,0.970682,-6.63102,40,1,0,-1.91275,0,0.28449,-1.75718,-7.22061,40,1,0,-0.0648769,0,-0.371074,-0.0194809,-1.41069,40,1,0,0.775662,0,-0.964793,0.924745,-5.04981,40,1,0,-1.78284,0,-0.47415,-1.57002,-8.90494,40,1,0,-0.184814,0,-4.79923,-0.0614206,-0.321668,40,1,0,0.868823,0,5.56611,0.656547,3.12755,40,1,0,-1.11466,0,13.6555,-1.44693,-0.0283082,-0.0378907,-0.0713104,-0.324143,0.0129685,0.0920521,-0.283717,0.031747,-0.101059,-0.310079,-0.0334316,0.0745317,-0.335748,10.1286,6.77478,0.312811
778,778,40,1,0,0.206971,0,5.86297,0.0732642,-0.337171,40,1,0,0.807355,0,1.58325,0.686315,3.39108,40,1,0,-1.28947,0,9.95716,-1.52693,-0.00202201,40,1,0,0.054032,0,0.371074,-0.00713807,2.09278,40,1,0,0.658574,0,-5.14556,0.96066,-7.2356,40,1,0,-1.91275,0,0.0948301,-1.77638,-6.73532,40,1,0,-0.0648769,0,-0.371074,-0.0217215,-1.44557,40,1,0,0.775662,0,-1.73168,0.91221,-3.90265,40,1,0,-1.78284,0,-0.331905,-1.58307,-8.30036,40,1,0,-0.184814,0,-4.79923,-0.0618747,-0.279038,40,1,0,0.868823,0,5.14556,0.665055,3.33683,40,1,0,-1.11466,0,13.6081,-1.44684,0.0626824,-0.0363859,-0.0714544,-0.324286,0.0070782,0.0930013,-0.280345,0.025471,-0.101722,-0.308375,-0.0306027,0.0743614,-0.336069,10.1286,6.77478,0.312811
779,779,40,1,0,0.206971,0,5.88771,0.0727495,-0.375926,40,1,0,0.807355,0,1.4843,0.69119,3.3252,40,1,0,-1.28947,0,9.7675,-1.52685,0.0303302,40,1,0,0.054032,0,0.445289,-0.00150645,1.91063,40,1,0,0.658574,0,-3.686,0.94867,-8.25874,40,1,0,-1.91275,0,0.426735,-1.78676,-6.67062,40,1,0,-0.0648769,0,-0.346336,-0.023962,-1.40682,40,1,0,0.775662,0,-1.50904,0.906185,-3.82127,40,1,0,-1.78284,0,0.0,-1.60703,-8.79778,40,1,0,-0.184814,0,-4.82397,-0.0623592,-0.25966,40,1,0,0.868823,0,4.99713,0.670111,3.28644,40,1,0,-1.11466,0,13.6081,-1.44666,0.155695,-0.0348222,-0.0716077,-0.324435,0.00211864,0.0945811,-0.278115,0.0193449,-0.102332,-0.304792,-0.0289011,0.0741875,-0.336283,10.1308,6.77615,0.313131
780,780,40,1,0,0.206971,0,5.98666,0.071387,-0.379801,40,1,0,0.807355,0,1.31113,0.696519,3.30195,40,1,0,-1.28947,0,9.67267,-1.52672,0.0566163,40,1,0,0.054032,0,0.247383,0.00170296,1.94164,40,1,0,0.658574,0,-2.5233,0.934288,-8.56878,40,1,0,-1.91275,0,0.521565,-1.79748,-6.3107,40,1,0,-0.0648769,0,-0.247383,-0.0258695,-1.2983,40,1,0,0.775662,0,-1.06375,0.899857,-3.81352,40,1,0,-1.78284,0,0.426735,-1.62049,-8.04761,40,1,0,-0.184814,0,-4.92292,-0.0627831,-0.251909,40,1,0,0.868823,0,4.67554,0.675349,3.34845,40,1,0,-1.11466,0,13.7978,-1.4463,0.117277,-0.0331055,-0.0720352,-0.324539,-0.00349281,0.0954701,-0.275946,0.0150612,-0.102864,-0.302686,-0.027107,0.074032,-0.336519,10.1335,6.77799,0.313408
781,781,40,1,0,0.206971,0,5.98666,0.0708723,-0.313917,40,1,0,0.807355,0,1.03901,0.706147,3.26319,40,1,0,-1.28947,0,9.67267,-1.52653,0.111211,40,1,0,0.054032,0,0.14843,0.00470045,1.76724,40,1,0,0.658574,0,-1.21218,0.908098,-9.07648,40,1,0,-1.91275,0,0.995716,-1.80674,-6.07817,40,1,0,-0.0648769,0,-0.420551,-0.029745,-0.922375,40,1,0,0.775662,0,-0.791625,0.893711,-3.80964,40,1,0,-1.78284,0,0.663811,-1.63282,-8.1386,40,1,0,-0.184814,0,-4.89818,-0.063328,-0.120141,40,1,0,0.868823,0,4.62606,0.680254,3.08492,40,1,0,-1.11466,0,13.6555,-1.4461,0.129409,-0.030007,-0.0721785,-0.324837,-0.0120555,0.0962881,-0.273813,0.0110785,-0.103982,-0.300477,-0.025448,0.0738384,-0.336721,10.1335,6.77799,0.313408
782,782,40,1,0,0.201687,0,5.86297,0.0704787,-0.248034,40,1,0,0.81699,0,1.06375,0.710658,3.05779,40,1,0,-1.26487,0,9.62525,-1.52633,0.125365,40,1,0,0.0612448,0,0.123691,0.00769791,1.78274,40,1,0,0.458549,0,-0.667934,0.894322,-8.90208,40,1,0,-1.89968,0,1.32762,-1.82473,-6.01144,40,1,0,-0.0710166,0,-0.519504,-0.0312892,-0.899122,40,1,0,0.600792,0,-0.593719,0.882023,-3.79414,40,1,0,-1.81812,0,1.28021,-1.64564,-7.88585,40,1,0,-0.178476,0,-4.82397,-0.0636005,-0.127892,40,1,0,0.847792,0,4.60132,0.684523,3.01903,40,1,0,-1.16254,0,13.4659,-1.44581,0.196135,-0.0285356,-0.0722946,-0.324975,-0.018335,0.0970816,-0.270035,0.00538745,-0.104386,-0.298399,-0.0239858,0.0737371,-0.336891,10.1349,6.77895,0.313524
783,783,40,1,0,0.201687,0,5.83823,0.0702062,-0.178274,40,1,0,0.81699,0,0.841102,0.715321,3.02291,40,1,0,-1.26487,0,9.62525,-1.52606,0.151651,40,1,0,0.0612448,0,0.0247383,0.0108771,1.87575,40,1,0,0.458549,0,-0.0742148,0.880394,-9.52991,40,1,0,-1.89968,0,1.84919,-1.83353,-5.88203,40,1,0,-0.0710166,0,-0.470027,-0.0325911,-0.755727,40,1,0,0.600792,0,-0.321598,0.87621,-3.98404,40,1,0,-1.81812,0,1.65953,-1.65583,-8.0011,40,1,0,-0.178476,0,-4.79923,-0.0639033,-0.158896,40,1,0,0.847792,0,4.50237,0.688913,2.98028,40,1,0,-1.16254,0,13.4659,-1.44542,0.279038,-0.027005,-0.0723709,-0.325129,-0.0232836,0.0979186,-0.267799,0.00195956,-0.104722,-0.296651,-0.022464,0.0736245,-0.337078,10.1349,6.77895,0.313524
784,784,40,1,0,0.201687,0,5.86297,0.0697217,-0.197652,40,1,0,0.81699,0,0.692672,0.719469,2.92215,40,1,0,-1.26487,0,9.48301,-1.52538,0.264884,40,1,0,0.0612448,0,-0.14843,0.0156609,1.77499,40,1,0,0.458549,0,-4.99713,0.856959,-9.59192,40,1,0,-1.89968,0,1.80177,-1.84119,-5.80924,40,1,0,-0.0710166,0,-0.544242,-0.0350436,-0.89137,40,1,0,0.600792,0,-0.173168,0.870821,-3.8949,40,1,0,-1.81812,0,2.13368,-1.67818,-7.89596,40,1,0,-0.178476,0,-4.42815,-0.0646603,-0.244158,40,1,0,0.847792,0,4.42815,0.696998,2.87176,40,1,0,-1.16254,0,13.371,-1.44466,0.363962,-0.0255723,-0.072513,-0.325316,-0.030558,0.099166,-0.265244,-0.00325259,-0.105321,-0.292727,-0.0196541,0.0733507,-0.337422,10.1372,6.78093,0.313736
785,785,40,1,0,0.201687,0,5.64033,0.0694795,-0.220905,40,1,0,0.81699,0,0.667934,0.72728,2.99578,40,1,0,-1.26487,0,10.0046,-1.52491,0.353852,40,1,0,0.0612448,0,0.0,0.0180831,1.74786,40,1,0,0.458549,0,-3.85917,0.8407,-10.8398,40,1,0,-1.89968,0,2.513,-1.85538,-5.29565,40,1,0,-0.0710166,0,-0.445289,-0.0364364,-0.934001,40,1,0,0.600792,0,-4.08182,0.858346,-5.88692,40,1,0,-1.81812,0,1.28021,-1.68812,-7.61692,40,1,0,-0.178476,0,-4.42815,-0.0650842,-0.248034,40,1,0,0.847792,0,3.56231,0.703659,2.44933,40,1,0,-1.16254,0,11.7589,-1.44423,0.319478,-0.0229999,-0.0725732,-0.325565,-0.036633,0.0997486,-0.261713,-0.00849867,-0.105665,-0.29084,-0.0173699,0.0731953,-0.337643,10.1399,6.78288,0.313941
786,786,40,1,0,0.201687,0,5.66507,0.0692676,-0.18215,40,1,0,0.81699,0,0.470027,0.731398,3.00741,40,1,0,-1.26487,0,9.81491,-1.52344,0.586384,40,1,0,0.0612448,0,-0.0247383,0.0226853,1.61997,40,1,0,0.458549,0,-2.59752,0.823381,-11.9095,40,1,0,-1.89968,0,2.46558,-1.86225,-5.01055,40,1,0,-0.0710166,0,-0.371074,-0.0378594,-0.833238,40,1,0,0.600792,0,-3.11702,0.848688,-6.92556,40,1,0,-1.81812,0,1.65953,-1.70744,-6.70499,40,1,0,-0.178476,0,-4.47763,-0.0654777,-0.248034,40,1,0,0.847792,0,3.4881,0.706929,2.28656,40,1,0,-1.16254,0,11.8063,-1.44388,0.299258,-0.0214459,-0.0726191,-0.325882,-0.0419966,0.100906,-0.259218,-0.0142783,-0.105949,-0.28726,-0.0162245,0.0730553,-0.33778,10.1399,6.78288,0.313941
787,787,40,1,0,0.201687,0,5.71454,0.0688134,-0.282913,40,1,0,0.81699,0,0.173168,0.73918,3.14693,40,1,0,-1.26487,0,9.81491,-1.52247,0.671308,40,1,0,0.0612448,0,-0.0247383,0.0248653,1.49595,40,1,0,0.458549,0,-1.92959,0.791499,-12.0258,40,1,0,-1.89968,0,2.60783,-1.86896,-4.79015,40,1,0,-0.0710166,0,-0.519504,-0.0403422,-0.833238,40,1,0,0.600792,0,-2.96859,0.839332,-6.63877,40,1,0,-1.81812,0,1.8966,-1.71727,-6.889,40,1,0,-0.178476,0,-4.40341,-0.0663861,-0.298415,40,1,0,0.847792,0,3.29019,0.71035,2.35244,40,1,0,-1.16254,0,11.6167,-1.44339,0.181981,-0.0187977,-0.0727456,-0.326162,-0.051045,0.1014,-0.25617,-0.0184527,-0.106586,-0.285119,-0.0150039,0.0727399,-0.337975,10.1399,6.78288,0.313941
788,788,40,1,0,0.201687,0,5.76402,0.0685409,-0.22478,40,1,0,0.81699,0,0.0,0.743358,3.08104,40,1,0,-1.26487,0,10.0046,-1.52146,0.742079,40,1,0,0.0612448,0,-0.0494766,0.0270755,1.51921,40,1,0,0.458549,0,-2.35014,0.776451,-10.8592,40,1,0,-1.89968,0,2.32334,-1.8802,-4.07233,40,1,0,-0.0710166,0,-0.371074,-0.0414322,-0.720847,40,1,0,0.600792,0,-2.12749,0.822407,-6.84418,40,1,0,-1.81812,0,1.84919,-1.72633,-6.74543,40,1,0,-0.178476,0,-4.3292,-0.06681,-0.220905,40,1,0,0.847792,0,2.91912,0.716739,2.5656,40,1,0,-1.16254,0,11.5693,-1.44316,0.200179,-0.0172934,-0.0728181,-0.326381,-0.0561067,0.101883,-0.252849,-0.0246418,-0.106814,-0.283018,-0.0128393,0.0725883,-0.338131,10.1425,6.7848,0.314146
789,789,40,1,0,0.201687,0,5.71454,0.0682079,-0.205403,40,1,0,0.81699,0,0.0,0.748323,2.99966,40,1,0,-1.26487,0,9.81491,-1.51927,0.705682,40,1,0,0.0612448,0,-0.14843,0.0317383,1.31768,40,1,0,0.458549,0,-1.60799,0.757921,-10.9484,40,1,0,-1.89968,0,2.08626,-1.88712,-3.80745,40,1,0,-0.0710166,0,-0.371074,-0.0427946,-0.740225,40,1,0,0.600792,0,-1.60799,0.810508,-6.8093,40,1,0,-1.81812,0,1.70694,-1.73436,-6.08626,40,1,0,-0.178476,0,-4.50237,-0.067143,-0.174399,40,1,0,0.847792,0,2.44909,0.721371,2.72449,40,1,0,-1.16254,0,11.4744,-1.44295,0.159739,-0.0153393,-0.0728972,-0.326789,-0.0615166,0.10298,-0.249852,-0.0291757,-0.107124,-0.281092,-0.0112633,0.0724698,-0.338242,10.1434,6.78557,0.314252
790,790,40,1,0,0.201687,0,5.66507,0.0679657,-0.178274,40,1,0,0.81699,0,0.0247383,0.752683,2.73612,40,1,0,-1.26487,0,9.95716,-1.51821,0.65311,40,1,0,0.0612448,0,-0.222645,0.0340394,1.41069,40,1,0,0.458549,0,-0.321598,0.740936,-10.96,40,1,0,-1.89968,0,1.80177,-1.89228,-3.35654,40,1,0,-0.0710166,0,-0.321598,-0.0439755,-0.658839,40,1,0,0.600792,0,-0.989531,0.799548,-6.79767,40,1,0,-1.81812,0,1.84919,-1.7547,-5.85373,40,1,0,-0.178476,0,-4.50237,-0.067355,-0.0542573,40,1,0,0.847792,0,2.20171,0.725489,2.79425,40,1,0,-1.16254,0,11.2848,-1.44256,0.220399,-0.0137638,-0.0729605,-0.327004,-0.0662914,0.103481,-0.247451,-0.0350433,-0.107274,-0.27684,-0.00982506,0.0723911,-0.33836,10.1434,6.78557,0.314252
791,791,40,1,0,0.201687,0,5.46716,0.0680565,0.0620084,40,1,0,0.81699,0,0.0247383,0.757346,2.68186,40,1,0,-1.26487,0,10.052,-1.51718,0.594472,40,1,0,0.0612448,0,-0.321598,0.0363405,1.46107,40,1,0,0.458549,0,0.643195,0.70654,-11.5374,40,1,0,-1.89968,0,1.80177,-1.89694,-2.99864,40,1,0,-0.0710166,0,-0.346336,-0.0452774,-0.77898,40,1,0,0.600792,0,-1.03901,0.787648,-6.72791,40,1,0,-1.81812,0,1.84919,-1.76341,-5.49179,40,1,0,-0.178476,0,-4.57658,-0.0674458,0.0271287,40,1,0,0.847792,0,2.12749,0.730212,2.68574,40,1,0,-1.16254,0,11.1899,-1.44161,0.353852,-0.0120945,-0.0729156,-0.327233,-0.0752781,0.103926,-0.243792,-0.0395172,-0.10754,-0.274612,-0.00808838,0.0723479,-0.338551,10.1462,6.78757,0.314411
