,time,fr_hip_kp,fr_hip_kd,fr_hip_tau,fr_hip_q_r,fr_hip_dq_r,fr_hip_tau_est,fr_hip_q,fr_hip_dq,fr_thigh_kp,fr_thigh_kd,fr_thigh_tau,fr_thigh_q_r,fr_thigh_dq_r,fr_thigh_tau_est,fr_thigh_q,fr_thigh_dq,fr_calf_kp,fr_calf_kd,fr_calf_tau,fr_calf_q_r,fr_calf_dq_r,fr_calf_tau_est,fr_calf_q,fr_calf_dq,fl_hip_kp,fl_hip_kd,fl_hip_tau,fl_hip_q_r,fl_hip_dq_r,fl_hip_tau_est,fl_hip_q,fl_hip_dq,fl_thigh_kp,fl_thigh_kd,fl_thigh_tau,fl_thigh_q_r,fl_thigh_dq_r,fl_thigh_tau_est,fl_thigh_q,fl_thigh_dq,fl_calf_kp,fl_calf_kd,fl_calf_tau,fl_calf_q_r,fl_calf_dq_r,fl_calf_tau_est,fl_calf_q,fl_calf_dq,br_hip_kp,br_hip_kd,br_hip_tau,br_hip_q_r,br_hip_dq_r,br_hip_tau_est,br_hip_q,br_hip_dq,br_thigh_kp,br_thigh_kd,br_thigh_tau,br_thigh_q_r,br_thigh_dq_r,br_thigh_tau_est,br_thigh_q,br_thigh_dq,br_calf_kp,br_calf_kd,br_calf_tau,br_calf_q_r,br_calf_dq_r,br_calf_tau_est,br_calf_q,br_calf_dq,bl_hip_kp,bl_hip_kd,bl_hip_tau,bl_hip_q_r,bl_hip_dq_r,bl_hip_tau_est,bl_hip_q,bl_hip_dq,bl_thigh_kp,bl_thigh_kd,bl_thigh_tau,bl_thigh_q_r,bl_thigh_dq_r,bl_thigh_tau_est,bl_thigh_q,bl_thigh_dq,bl_calf_kp,bl_calf_kd,bl_calf_tau,bl_calf_q_r,bl_calf_dq_r,bl_calf_tau_est,bl_calf_q,bl_calf_dq,fr_foot_x,fr_foot_y,fr_foot_z,fl_foot_x,fl_foot_y,fl_foot_z,br_foot_x,br_foot_y,br_foot_z,bl_foot_x,bl_foot_y,bl_foot_z,robot_x,robot_y,robot_z
2558,2558,40,1,0,0.1383,0,3.19124,0.0667243,0.0697594,40,1,0,0.566869,0,-5.41768,0.780872,-2.82526,40,1,0,-1.3251,0,8.67695,-1.5534,-0.0485283,40,1,0,0.087437,0,1.55851,0.0197787,0.705345,40,1,0,0.903363,0,1.55851,0.555244,6.21634,40,1,0,-1.63261,0,-0.426735,-1.55877,-2.1858,40,1,0,0.0476499,0,-1.31113,0.0824332,-0.410806,40,1,0,0.85765,0,0.791625,0.564503,5.63114,40,1,0,-1.63148,0,-0.142245,-1.55961,-3.15434,40,1,0,-0.174207,0,-4.05708,-0.0713516,0.0310042,40,1,0,0.589423,0,-0.346336,0.69394,-2.49196,40,1,0,-1.19285,0,10.1942,-1.48053,0.0404403,-0.0105982,-0.0737189,-0.321638,-0.0816929,0.101005,-0.302648,-0.078974,-0.0695499,-0.311955,-0.0266002,0.0715045,-0.332123,11.1375,7.57464,0.30883
2559,2559,40,1,0,0.1383,0,3.06755,0.0675418,0.162772,40,1,0,0.566869,0,-4.99713,0.771486,-2.82913,40,1,0,-1.3251,0,8.67695,-1.5534,-0.0161761,40,1,0,0.087437,0,1.36061,0.0213531,0.84874,40,1,0,0.903363,0,1.1627,0.565811,6.13108,40,1,0,-1.63261,0,-0.28449,-1.56265,-2.24039,40,1,0,0.0476499,0,-1.31113,0.0807074,-0.430183,40,1,0,0.85765,0,0.420551,0.574525,5.66989,40,1,0,-1.63148,0,0.047415,-1.5646,-3.08761,40,1,0,-0.174207,0,-4.10655,-0.0711396,0.0620084,40,1,0,0.589423,0,-0.247383,0.68967,-2.44158,40,1,0,-1.19285,0,10.1942,-1.48045,0.0788585,-0.0135638,-0.0734636,-0.321585,-0.0789547,0.101484,-0.302589,-0.0765441,-0.0701028,-0.311653,-0.0279797,0.0715823,-0.332004,11.1363,7.5738,0.308959
2560,2560,40,1,0,0.1383,0,3.1665,0.0679051,0.116266,40,1,0,0.566869,0,-4.99713,0.771486,-2.82913,40,1,0,-1.3251,0,8.67695,-1.55342,-0.0303302,40,1,0,0.087437,0,1.26165,0.0229578,0.84874,40,1,0,0.903363,0,0.593719,0.585885,6.10783,40,1,0,-1.63261,0,-0.237075,-1.56612,-2.32531,40,1,0,0.0476499,0,-1.28639,0.0798596,-0.476689,40,1,0,0.85765,0,0.0742148,0.583215,5.68927,40,1,0,-1.63148,0,0.0948301,-1.56986,-2.77218,40,1,0,-0.174207,0,-4.10655,-0.0711396,0.0620084,40,1,0,0.589423,0,-0.0742148,0.685583,-2.65086,40,1,0,-1.19285,0,10.2416,-1.48044,0.00404402,-0.0135664,-0.0733469,-0.321609,-0.0732691,0.101989,-0.303285,-0.0745609,-0.0703952,-0.31124,-0.0293098,0.0715904,-0.33189,11.1363,7.5738,0.308959
2561,2561,40,1,0,0.1383,0,2.91912,0.0681473,0.0581329,40,1,0,0.566869,0,-4.82397,0.760767,-2.96865,40,1,0,-1.3251,0,8.67695,-1.55345,-0.0727924,40,1,0,0.087437,0,1.55851,0.0247442,0.945628,40,1,0,0.903363,0,4.62606,0.597814,7.02632,40,1,0,-1.63261,0,-0.331905,-1.57418,-2.36778,40,1,0,0.0476499,0,-0.940055,0.0790421,-0.387552,40,1,0,0.85765,0,3.29019,0.604379,6.44887,40,1,0,-1.63148,0,0.142245,-1.57503,-2.84902,40,1,0,-0.174207,0,-4.27972,-0.0709882,0.00775105,40,1,0,0.589423,0,-0.56898,0.676167,-2.60435,40,1,0,-1.19285,0,11.5693,-1.48026,0.145585,-0.0169564,-0.0732805,-0.321459,-0.0706629,0.102514,-0.302424,-0.0687709,-0.0706077,-0.311712,-0.0323501,0.0716593,-0.331618,11.1363,7.5738,0.308959
2562,2562,40,1,0,0.1383,0,2.91912,0.0682079,0.0232531,40,1,0,0.566869,0,-4.82397,0.760767,-2.96865,40,1,0,-1.3251,0,9.19852,-1.55337,0.0161761,40,1,0,0.087437,0,1.4843,0.0267122,0.99601,40,1,0,0.903363,0,3.78496,0.611651,8.21611,40,1,0,-1.63261,0,-0.331905,-1.57418,-2.36778,40,1,0,0.0476499,0,-0.841102,0.0781641,-0.465063,40,1,0,0.85765,0,3.29019,0.604379,6.44887,40,1,0,-1.63148,0,0.047415,-1.5792,-2.86924,40,1,0,-0.174207,0,-4.27972,-0.0709882,-0.0116266,40,1,0,0.589423,0,-0.56898,0.676167,-2.60435,40,1,0,-1.19285,0,11.427,-1.47996,0.232531,-0.0169437,-0.0732601,-0.321476,-0.0664379,0.103134,-0.30317,-0.069311,-0.0709433,-0.31086,-0.0323022,0.0716557,-0.331668,11.1344,7.57221,0.309192
2563,2563,40,1,0,0.1383,0,2.8449,0.0682684,0.0542573,40,1,0,0.566869,0,-4.30446,0.750049,-3.1663,40,1,0,-1.3251,0,9.19852,-1.5532,0.0930126,40,1,0,0.087437,0,1.58325,0.0282261,0.844864,40,1,0,0.903363,0,3.63653,0.624034,7.97583,40,1,0,-1.63261,0,-0.142245,-1.58132,-2.22017,40,1,0,0.0476499,0,-0.964793,0.0776494,-0.298415,40,1,0,0.85765,0,1.6822,0.628298,8.01071,40,1,0,-1.63148,0,0.0,-1.5844,-2.51741,40,1,0,-0.174207,0,-4.3292,-0.0708672,0.0620084,40,1,0,0.589423,0,-0.247383,0.667053,-3.06166,40,1,0,-1.19285,0,11.2848,-1.4793,0.39227,-0.020299,-0.0732523,-0.32131,-0.0635961,0.103578,-0.302474,-0.0627035,-0.0710571,-0.311417,-0.0351646,0.0717098,-0.331463,11.132,7.57044,0.309396
2564,2564,40,1,0,0.1383,0,2.82016,0.0684198,0.0387552,40,1,0,0.566869,0,-4.37868,0.745598,-3.02291,40,1,0,-1.3251,0,9.29335,-1.55291,0.0990786,40,1,0,0.087437,0,1.63273,0.0303758,0.689843,40,1,0,0.903363,0,4.0076,0.634086,6.96819,40,1,0,-1.63261,0,-0.047415,-1.58433,-2.00988,40,1,0,0.0476499,0,-0.989531,0.0772255,-0.217029,40,1,0,0.85765,0,1.92959,0.638622,7.09221,40,1,0,-1.63148,0,-0.047415,-1.58741,-2.42035,40,1,0,-0.174207,0,-4.50237,-0.0706552,0.135643,40,1,0,0.589423,0,-0.0742148,0.662693,-2.9454,40,1,0,-1.19285,0,11.2374,-1.47878,0.444843,-0.0216581,-0.0732068,-0.321275,-0.0609286,0.10423,-0.30231,-0.0599567,-0.0711838,-0.311454,-0.0365015,0.071785,-0.331378,11.132,7.57044,0.309396
2565,2565,40,1,0,0.1383,0,2.77069,0.0687226,0.14727,40,1,0,0.566869,0,-4.10655,0.736757,-3.11592,40,1,0,-1.3251,0,9.24593,-1.55276,0.0808805,40,1,0,0.087437,0,1.50904,0.0315869,0.763478,40,1,0,0.903363,0,2.647,0.65522,7.44101,40,1,0,-1.63261,0,-0.0948301,-1.59005,-1.84205,40,1,0,0.0476499,0,-1.03901,0.0766805,-0.158896,40,1,0,0.85765,0,2.0038,0.649038,6.8403,40,1,0,-1.63148,0,0.142245,-1.59407,-2.33542,40,1,0,-0.174207,0,-4.47763,-0.070201,0.143394,40,1,0,0.589423,0,-0.0247383,0.658363,-2.86789,40,1,0,-1.19285,0,11.2374,-1.47707,0.57223,-0.0244218,-0.0731217,-0.32112,-0.0552469,0.104601,-0.302347,-0.0576764,-0.0714017,-0.310789,-0.0376426,0.0719266,-0.331471,11.1307,7.56934,0.30951
2566,2566,40,1,0,0.1383,0,2.77069,0.0689648,0.116266,40,1,0,0.566869,0,-4.10655,0.736757,-3.11592,40,1,0,-1.3251,0,9.38818,-1.55263,0.0707704,40,1,0,0.087437,0,1.58325,0.0332219,0.639461,40,1,0,0.903363,0,2.647,0.65522,7.44101,40,1,0,-1.63261,0,-0.0948301,-1.59005,-1.84205,40,1,0,0.0476499,0,-1.03901,0.0766805,-0.158896,40,1,0,0.85765,0,1.88011,0.658273,6.35198,40,1,0,-1.63148,0,0.28449,-1.5986,-2.06245,40,1,0,-0.174207,0,-4.47763,-0.070201,0.143394,40,1,0,0.589423,0,0.14843,0.654125,-2.82138,40,1,0,-1.19285,0,10.9529,-1.47562,0.669286,-0.0244019,-0.0730425,-0.321159,-0.0552469,0.105095,-0.302176,-0.0554796,-0.0714264,-0.310468,-0.038795,0.0719209,-0.331553,11.1307,7.56934,0.30951
2567,2567,40,1,0,0.1383,0,2.74595,0.0690859,0.089137,40,1,0,0.566869,0,-3.56231,0.726917,-2.85626,40,1,0,-1.3251,0,9.43559,-1.5525,0.0181981,40,1,0,0.087437,0,1.55851,0.0341302,0.623959,40,1,0,0.903363,0,0.173168,0.68362,9.0571,40,1,0,-1.63261,0,0.0,-1.59394,-1.89665,40,1,0,0.0476499,0,-0.964793,0.0759841,-0.209278,40,1,0,0.85765,0,0.989531,0.672079,6.8558,40,1,0,-1.63148,0,0.28449,-1.60135,-1.98359,40,1,0,-0.174207,0,-4.23025,-0.0702313,0.0,40,1,0,0.589423,0,0.272121,0.64816,-2.95702,40,1,0,-1.19285,0,11.0951,-1.47472,0.689506,-0.0274842,-0.0730198,-0.320935,-0.0470992,0.105395,-0.302821,-0.0516551,-0.071625,-0.310649,-0.0405967,0.0719168,-0.331471,11.1283,7.56749,0.309728
2568,2568,40,1,0,0.1383,0,2.67173,0.0693281,0.178274,40,1,0,0.566869,0,-3.38914,0.722376,-2.93765,40,1,0,-1.3251,0,9.48301,-1.55242,0.0202201,40,1,0,0.087437,0,1.55851,0.0350083,0.581329,40,1,0,0.903363,0,0.247383,0.695853,8.27812,40,1,0,-1.63261,0,-0.0948301,-1.59899,-1.65401,40,1,0,0.0476499,0,-0.841102,0.0755602,-0.236407,40,1,0,0.85765,0,0.742148,0.690548,6.35973,40,1,0,-1.63148,0,0.331905,-1.60436,-1.94518,40,1,0,-0.174207,0,-4.30446,-0.0702616,0.0271287,40,1,0,0.589423,0,0.692672,0.639834,-2.88727,40,1,0,-1.19285,0,11.2374,-1.47382,0.634912,-0.0289029,-0.07295,-0.320838,-0.0440719,0.105648,-0.30237,-0.0464508,-0.07173,-0.310971,-0.0431673,0.0719205,-0.331278,11.1264,7.56589,0.309939
2569,2569,40,1,0,0.132904,0,2.647,0.0696006,0.201527,40,1,0,0.553419,0,-3.29019,0.717894,-2.91827,40,1,0,-1.30418,0,9.43559,-1.55223,0.0647044,40,1,0,0.0710838,0,1.31113,0.0372791,0.771229,40,1,0,1.07347,0,0.14843,0.707449,8.14635,40,1,0,-1.59802,0,0.0,-1.60147,-1.63379,40,1,0,0.0617102,0,-0.766887,0.0749547,-0.430183,40,1,0,0.964696,0,0.0494766,0.700207,6.88681,40,1,0,-1.5975,0,0.521565,-1.60951,-1.88654,40,1,0,-0.178925,0,-4.40341,-0.070201,0.0697594,40,1,0,0.565173,0,0.890578,0.635716,-2.802,40,1,0,-1.13973,0,11.3796,-1.47229,0.507525,-0.0302849,-0.0728695,-0.320758,-0.0408797,0.106336,-0.302176,-0.044236,-0.0719556,-0.31043,-0.0442709,0.0719348,-0.331355,11.1264,7.56589,0.309939
2570,2570,40,1,0,0.132904,0,2.67173,0.0700851,0.104639,40,1,0,0.553419,0,-3.26545,0.713383,-2.76712,40,1,0,-1.30418,0,9.29335,-1.55216,0.0283082,40,1,0,0.0710838,0,1.21218,0.0386113,0.709221,40,1,0,1.07347,0,-0.0742148,0.729339,7.01082,40,1,0,-1.59802,0,0.0948301,-1.60384,-1.57515,40,1,0,0.0617102,0,-0.667934,0.0743794,-0.430183,40,1,0,0.964696,0,-0.123691,0.709714,6.23572,40,1,0,-1.5975,0,0.616396,-1.61226,-1.73489,40,1,0,-0.178925,0,-4.37868,-0.0701405,0.0581329,40,1,0,0.565173,0,1.1627,0.631174,-3.05004,40,1,0,-1.13973,0,11.3796,-1.47154,0.497415,-0.0316931,-0.072723,-0.320667,-0.0345235,0.106754,-0.302437,-0.0417347,-0.0721408,-0.3103,-0.0456348,0.0719603,-0.331273,11.1251,7.56484,0.310031
2571,2571,40,1,0,0.132904,0,2.77069,0.0702365,0.0542573,40,1,0,0.553419,0,-2.86964,0.705208,-2.95702,40,1,0,-1.30418,0,9.38818,-1.55211,0.0121321,40,1,0,0.0710838,0,1.11322,0.0399132,0.790607,40,1,0,1.07347,0,-0.420551,0.740088,7.35187,40,1,0,-1.59802,0,0.900886,-1.60795,-1.31026,40,1,0,0.0617102,0,-0.593719,0.0728352,-0.430183,40,1,0,0.964696,0,2.02854,0.727729,6.80154,40,1,0,-1.5975,0,0.521565,-1.61489,-1.67625,40,1,0,-0.178925,0,-4.3292,-0.0700194,0.0348797,40,1,0,0.565173,0,0.890578,0.622939,-3.13917,40,1,0,-1.13973,0,11.427,-1.47098,0.378116,-0.0342582,-0.0726928,-0.320417,-0.0318411,0.107133,-0.301932,-0.0366317,-0.0726027,-0.310423,-0.0482267,0.0720206,-0.330976,11.1251,7.56484,0.310031
2572,2572,40,1,0,0.132904,0,2.647,0.0702365,-0.0348797,40,1,0,0.553419,0,-3.06755,0.701454,-2.99966,40,1,0,-1.30418,0,10.052,-1.55187,0.0849245,40,1,0,0.0710838,0,0.742148,0.0415785,0.577453,40,1,0,1.07347,0,4.18077,0.749807,7.87894,40,1,0,-1.59802,0,1.13796,-1.60959,-1.25365,40,1,0,0.0617102,0,-0.272121,0.0722902,-0.364299,40,1,0,0.964696,0,1.55851,0.737297,7.1891,40,1,0,-1.5975,0,1.61211,-1.61868,-1.49831,40,1,0,-0.178925,0,-4.42815,-0.0700799,-0.0426308,40,1,0,0.565173,0,1.21218,0.618821,-3.36008,40,1,0,-1.13973,0,13.0866,-1.46996,0.489327,-0.0354028,-0.0726991,-0.320327,-0.0291128,0.107636,-0.301762,-0.0342744,-0.0727961,-0.310049,-0.0494119,0.0720024,-0.330955,11.1231,7.56311,0.310179
2573,2573,40,1,0,0.132904,0,2.72121,0.0700245,-0.089137,40,1,0,0.553419,0,-2.96859,0.697457,-2.87564,40,1,0,-1.30418,0,9.95716,-1.55167,0.151651,40,1,0,0.0710838,0,0.766887,0.0423354,0.472814,40,1,0,1.07347,0,2.30066,0.774544,9.44078,40,1,0,-1.59802,0,1.13796,-1.61117,-1.10402,40,1,0,0.0617102,0,-0.272121,0.0715939,-0.178274,40,1,0,0.964696,0,0.964793,0.747379,7.77043,40,1,0,-1.5975,0,1.61211,-1.62037,-1.19299,40,1,0,-0.178925,0,-4.3292,-0.0703827,-0.073635,40,1,0,0.565173,0,1.28639,0.614219,-3.13142,40,1,0,-1.13973,0,13.0391,-1.46921,0.576274,-0.0366282,-0.0727746,-0.320204,-0.0217794,0.10788,-0.302037,-0.0314579,-0.0730097,-0.310031,-0.0507932,0.0719092,-0.330877,11.1204,7.56078,0.31027
2574,2574,40,1,0,0.132904,0,2.74595,0.0697823,-0.178274,40,1,0,0.553419,0,-2.42435,0.688798,-3.24381,40,1,0,-1.30418,0,10.0046,-1.55143,0.141541,40,1,0,0.0710838,0,0.766887,0.0430015,0.445685,40,1,0,1.07347,0,2.35014,0.788381,8.85945,40,1,0,-1.59802,0,1.04313,-1.61367,-0.841157,40,1,0,0.0617102,0,-0.272121,0.0713516,-0.151145,40,1,0,0.964696,0,0.56898,0.767756,7.7433,40,1,0,-1.5975,0,1.42245,-1.62184,-1.03325,40,1,0,-0.178925,0,-4.37868,-0.0705341,-0.0387552,40,1,0,0.565173,0,1.90485,0.604802,-3.47635,40,1,0,-1.13973,0,12.8021,-1.46826,0.69355,-0.0393133,-0.0728722,-0.319899,-0.0179288,0.108074,-0.301816,-0.0254791,-0.0730617,-0.310335,-0.0537096,0.0718822,-0.330562,11.1204,7.56078,0.31027
2575,2575,40,1,0,0.132904,0,2.74595,0.0696309,-0.155021,40,1,0,0.553419,0,-2.10275,0.684317,-3.08492,40,1,0,-1.30418,0,10.0994,-1.55099,0.135475,40,1,0,0.0710838,0,0.964793,0.043819,0.217029,40,1,0,1.07347,0,2.77069,0.801339,8.85557,40,1,0,-1.59802,0,1.04313,-1.61466,-0.624802,40,1,0,0.0617102,0,-0.173168,0.0711397,-0.120141,40,1,0,0.964696,0,1.1627,0.77796,6.47213,40,1,0,-1.5975,0,1.28021,-1.62398,-0.679396,40,1,0,-0.178925,0,-4.42815,-0.0707461,-0.124017,40,1,0,0.565173,0,2.20171,0.599776,-3.4841,40,1,0,-1.13973,0,12.6124,-1.46725,0.802739,-0.0406542,-0.0729277,-0.319787,-0.014117,0.108323,-0.301768,-0.0227005,-0.0731364,-0.310195,-0.0551905,0.0718189,-0.330481,11.1198,7.56045,0.310325
2576,2576,40,1,0,0.132904,0,2.77069,0.0693584,-0.155021,40,1,0,0.553419,0,-1.83063,0.675718,-3.01903,40,1,0,-1.30418,0,10.1942,-1.55081,0.0990786,40,1,0,0.0710838,0,0.86584,0.0441521,0.217029,40,1,0,1.07347,0,1.4843,0.824471,8.43702,40,1,0,-1.59802,0,0.900886,-1.61552,-0.521679,40,1,0,0.0617102,0,-0.346336,0.070958,0.0387552,40,1,0,0.964696,0,0.766887,0.787679,6.79379,40,1,0,-1.5975,0,1.13796,-1.62477,-0.578296,40,1,0,-0.178925,0,-4.37868,-0.0709277,-0.0310042,40,1,0,0.565173,0,2.12749,0.594962,-3.32908,40,1,0,-1.13973,0,12.6124,-1.46488,0.982698,-0.0433266,-0.0730377,-0.319437,-0.00716826,0.108428,-0.301837,-0.0198645,-0.0731877,-0.310253,-0.0564014,0.0717485,-0.330641,11.1198,7.56045,0.310325
2577,2577,40,1,0,0.132904,0,2.8449,0.0690859,-0.18215,40,1,0,0.553419,0,-1.58325,0.670934,-3.07717,40,1,0,-1.30418,0,10.1942,-1.55067,0.115255,40,1,0,0.0710838,0,0.86584,0.0445457,0.228656,40,1,0,1.07347,0,0.989531,0.838006,8.78581,40,1,0,-1.59802,0,0.806056,-1.61667,-0.285104,40,1,0,0.0617102,0,-0.346336,0.070958,0.0310042,40,1,0,0.964696,0,0.470027,0.795611,6.86355,40,1,0,-1.5975,0,1.09055,-1.62537,-0.424623,40,1,0,-0.178925,0,-4.30446,-0.0711396,-0.124017,40,1,0,0.565173,0,2.22645,0.590845,-3.27094,40,1,0,-1.13973,0,12.3753,-1.46355,0.928104,-0.0448055,-0.0731376,-0.319232,-0.00321078,0.108542,-0.301677,-0.0175434,-0.0731845,-0.310299,-0.0575421,0.0716784,-0.330655,11.1171,7.55823,0.310416
2578,2578,40,1,0,0.132904,0,2.91912,0.068662,-0.22478,40,1,0,0.553419,0,-1.6822,0.664667,-2.86014,40,1,0,-1.30418,0,10.1942,-1.55053,0.0727924,40,1,0,0.0710838,0,0.940055,0.0448787,0.0775105,40,1,0,1.07347,0,0.544242,0.854991,8.71218,40,1,0,-1.59802,0,0.806056,-1.61711,-0.157717,40,1,0,0.0617102,0,-0.420551,0.0710489,0.0465063,40,1,0,0.964696,0,0.247383,0.805331,6.18534,40,1,0,-1.5975,0,1.09055,-1.6259,-0.202201,40,1,0,-0.178925,0,-4.15603,-0.0717149,-0.29454,40,1,0,0.565173,0,2.3254,0.585546,-3.11592,40,1,0,-1.13973,0,12.4227,-1.46151,0.98472,-0.0467483,-0.0732908,-0.31894,0.00191705,0.108639,-0.301581,-0.0146665,-0.0731514,-0.310374,-0.0589621,0.0714846,-0.330747,11.1147,7.55638,0.310505
2579,2579,40,1,0,0.137839,0,2.94386,0.0682382,-0.263536,40,1,0,0.502053,0,-1.26165,0.659641,-3.05779,40,1,0,-1.2903,0,10.1942,-1.55032,0.0950346,40,1,0,0.0198414,0,0.989531,0.0450301,0.073635,40,1,0,1.08473,0,-0.0742148,0.868616,8.36726,40,1,0,-1.54543,0,0.711226,-1.6173,-0.0626824,40,1,0,0.0833882,0,-0.445289,0.07117,0.0620084,40,1,0,0.979801,0,-0.123691,0.827524,6.39849,40,1,0,-1.54994,0,1.04313,-1.6261,-0.107167,40,1,0,-0.152467,0,-4.10655,-0.0722296,-0.217029,40,1,0,0.538215,0,2.86964,0.57401,-3.34458,40,1,0,-1.14246,0,12.4227,-1.46,0.958434,-0.0482919,-0.0734398,-0.318707,0.00605608,0.108681,-0.301481,-0.0079408,-0.0730984,-0.310599,-0.0624842,0.0713454,-0.330354,11.1147,7.55638,0.310505
2580,2580,40,1,0,0.137839,0,2.8449,0.0679959,-0.135643,40,1,0,0.502053,0,-1.31113,0.654948,-2.77875,40,1,0,-1.2903,0,10.0994,-1.55002,0.101101,40,1,0,0.0198414,0,0.841102,0.0454843,0.127892,40,1,0,1.08473,0,-0.321598,0.881545,8.76643,40,1,0,-1.54543,0,0.663811,-1.61737,-0.0141541,40,1,0,0.0833882,0,-0.420551,0.0712003,0.0387552,40,1,0,0.979801,0,-0.470027,0.83688,6.11945,40,1,0,-1.54994,0,0.900886,-1.62616,-0.0545943,40,1,0,-0.152467,0,-4.15603,-0.0726838,-0.263536,40,1,0,0.538215,0,3.11702,0.569105,-3.12367,40,1,0,-1.14246,0,12.565,-1.45865,0.970566,-0.0497169,-0.073529,-0.318514,0.0100017,0.108813,-0.301318,-0.00510085,-0.0730854,-0.310651,-0.06388,0.0712005,-0.330316,11.1136,7.55545,0.310546
2581,2581,40,1,0,0.137839,0,2.82016,0.0676629,-0.120141,40,1,0,0.502053,0,-1.28639,0.650285,-2.77875,40,1,0,-1.2903,0,10.0994,-1.54993,0.0566163,40,1,0,0.0198414,0,0.791625,0.0458779,0.251909,40,1,0,1.08473,0,-0.321598,0.894534,7.95258,40,1,0,-1.54543,0,0.663811,-1.61732,0.0343742,40,1,0,0.0833882,0,-0.371074,0.0711094,-0.0271287,40,1,0,0.979801,0,-0.766887,0.845902,5.84041,40,1,0,-1.54994,0,0.806056,-1.62582,0.151651,40,1,0,-0.152467,0,-4.20551,-0.0730169,-0.151145,40,1,0,0.538215,0,3.26545,0.56414,-3.1818,40,1,0,-1.14246,0,12.6598,-1.45608,0.70366,-0.0511613,-0.0736498,-0.318271,0.013983,0.108925,-0.301127,-0.00229495,-0.0731072,-0.310734,-0.0651181,0.0710803,-0.330479,11.1136,7.55545,0.310546
2582,2582,40,1,0,0.137839,0,3.01807,0.0674812,-0.0968881,40,1,0,0.502053,0,-2.42435,0.646046,-3.30195,40,1,0,-1.2903,0,10.4787,-1.54979,0.109189,40,1,0,0.0198414,0,-0.420551,0.0460595,0.0193776,40,1,0,1.08473,0,-0.593719,0.917212,7.40613,40,1,0,-1.54543,0,1.99143,-1.61708,0.186025,40,1,0,0.0833882,0,0.173168,0.0712305,0.151145,40,1,0,0.979801,0,-0.321598,0.854592,5.35985,40,1,0,-1.54994,0,2.13368,-1.62545,0.26084,40,1,0,-0.152467,0,-3.36441,-0.0732893,0.0387552,40,1,0,0.538215,0,2.72121,0.559235,-3.32132,40,1,0,-1.14246,0,12.565,-1.45508,0.687484,-0.0524655,-0.0737207,-0.318065,0.0209555,0.108963,-0.300747,0.000413251,-0.0730649,-0.31081,-0.0665656,0.0710008,-0.330355,11.1111,7.55346,0.310604
2583,2583,40,1,0,0.137839,0,3.04281,0.0673601,-0.178274,40,1,0,0.502053,0,-1.4843,0.634662,-3.77088,40,1,0,-1.2903,0,10.621,-1.54963,0.121321,40,1,0,0.0198414,0,-0.519504,0.0457568,-0.310042,40,1,0,1.08473,0,-0.86584,0.928717,7.44101,40,1,0,-1.54543,0,1.8966,-1.61564,0.62278,40,1,0,0.0833882,0,0.14843,0.0715939,0.271287,40,1,0,0.979801,0,-0.692672,0.862434,5.71252,40,1,0,-1.54994,0,2.03885,-1.62474,0.454953,40,1,0,-0.152467,0,-3.26545,-0.0732893,-0.0155021,40,1,0,0.538215,0,3.14176,0.55433,-3.61586,40,1,0,-1.14246,0,12.6124,-1.45418,0.513591,-0.055996,-0.0737988,-0.317468,0.0247238,0.10887,-0.300728,0.00292177,-0.0729447,-0.310936,-0.0680267,0.0710131,-0.330187,11.1092,7.55194,0.31062
2584,2584,40,1,0,0.137839,0,3.14176,0.067027,-0.178274,40,1,0,0.502053,0,-1.55851,0.628757,-3.65849,40,1,0,-1.2903,0,10.5736,-1.54931,0.127387,40,1,0,0.0198414,0,-0.445289,0.0450604,-0.457312,40,1,0,1.08473,0,-0.519504,0.939526,6.445,40,1,0,-1.54543,0,1.84919,-1.61459,0.746123,40,1,0,0.0833882,0,0.0742148,0.0721691,0.383677,40,1,0,0.979801,0,-1.06375,0.878965,5.44511,40,1,0,-1.54994,0,2.03885,-1.62376,0.608626,40,1,0,-0.152467,0,-3.24072,-0.0733499,-0.0348797,40,1,0,0.538215,0,3.26545,0.543218,-3.57323,40,1,0,-1.14246,0,12.6124,-1.45333,0.529767,-0.0577918,-0.0739232,-0.317166,0.0282132,0.108654,-0.300671,0.00812753,-0.0727613,-0.311041,-0.0715034,0.0710386,-0.329572,11.1092,7.55194,0.31062
2585,2585,40,1,0,0.137839,0,3.1665,0.066694,-0.282913,40,1,0,0.502053,0,-1.45956,0.623307,-3.48797,40,1,0,-1.2903,0,10.4787,-1.54908,0.133453,40,1,0,0.0198414,0,-0.272121,0.0431226,-0.620084,40,1,0,1.08473,0,-1.50904,0.950698,7.42938,40,1,0,-1.54543,0,1.70694,-1.61326,0.869465,40,1,0,0.0833882,0,0.0247383,0.0728958,0.496067,40,1,0,0.979801,0,-1.28639,0.886959,5.12344,40,1,0,-1.54994,0,1.65953,-1.62133,0.869465,40,1,0,-0.152467,0,-3.1665,-0.0734407,-0.0310042,40,1,0,0.538215,0,3.53757,0.537919,-3.71663,40,1,0,-1.14246,0,12.2805,-1.45169,0.562119,-0.0594559,-0.0740472,-0.316866,0.0318624,0.108065,-0.300735,0.0109799,-0.0725134,-0.311394,-0.0729858,0.0710149,-0.329495,11.1076,7.55049,0.310595
